Date,Issue,Code,Sector,Component Weight (TOPIX),New Index Series Code
20250331,"THE JAPAN WOOL TEXTILE CO.,LTD.",3201,"Textiles & Apparels",0.0105%,TOPIX Small 1
20250331,"Yossix Holdings Co.,Ltd.",3221,"Retail Trade",0.0025%,TOPIX Small 2
20250331,"United Super Markets Holdings Inc.",3222,"Retail Trade",0.0098%,TOPIX Small 1
20250331,"Nomura Real Estate Holdings,Inc.",3231,"Real Estate",0.0710%,TOPIX Mid400
20250331,"Mie Kotsu Group Holdings,Inc.",3232,"Real Estate",0.0028%,TOPIX Small 2
20250331,"DEAR LIFE CO.,LTD.",3245,"Real Estate",0.0049%,TOPIX Small 2
20250331,"JINUSHI Co.,Ltd.",3252,"Real Estate",0.0048%,TOPIX Small 2
20250331,"Phil Company,Inc.",3267,"Construction",0.0004%,TOPIX Small 2
20250331,"Japan Property Management Center Co.,Ltd.",3276,"Real Estate",0.0018%,TOPIX Small 2
20250331,"Hoosiers Holdings Co.,Ltd.",3284,"Real Estate",0.0044%,TOPIX Small 2
20250331,"Open House Group Co.,Ltd.",3288,"Real Estate",0.0531%,TOPIX Mid400
20250331,"Tokyu Fudosan Holdings Corporation",3289,"Real Estate",0.0781%,TOPIX Mid400
20250331,"Iida Group Holdings Co.,Ltd.",3291,"Real Estate",0.0568%,TOPIX Mid400
20250331,"TEIKOKU SEN-I Co.,Ltd.",3302,"Textiles & Apparels",0.0077%,TOPIX Small 2
20250331,"NIPPON COKE & ENGINEERING COMPANY,LIMITED",3315,"Oil & Coal Products",0.0023%,TOPIX Small 2
20250331,"Golf Digest Online Inc.",3319,"Retail Trade",0.0005%,TOPIX Small 2
20250331,"BEENOS Inc.",3328,"Retail Trade",0.0070%,TOPIX Small 2
20250331,"ASAHI CO.,LTD.",3333,"Retail Trade",0.0034%,TOPIX Small 2
20250331,"NIHON CHOUZAI Co.,Ltd.",3341,"Retail Trade",0.0027%,TOPIX Small 2
20250331,"COSMOS Pharmaceutical Corporation",3349,"Retail Trade",0.0416%,TOPIX Mid400
20250331,"SHIP HEALTHCARE HOLDINGS,INC.",3360,"Wholesale Trade",0.0221%,TOPIX Mid400
20250331,"SOFTCREATE HOLDINGS CORP.",3371,"Information & Communication",0.0037%,TOPIX Small 2
20250331,"Seven & i Holdings Co.,Ltd.",3382,"Retail Trade",0.6678%,TOPIX Core30
20250331,"create restaurants holdings inc.",3387,"Retail Trade",0.0274%,TOPIX Small 1
20250331,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",3388,"Wholesale Trade",0.0016%,TOPIX Small 2
20250331,"TSURUHA HOLDINGS INC.",3391,"Retail Trade",0.0456%,TOPIX Mid400
20250331,"Saint Marc Holdings Co.,Ltd.",3395,"Retail Trade",0.0062%,TOPIX Small 2
20250331,"TORIDOLL Holdings Corporation",3397,"Retail Trade",0.0318%,TOPIX Mid400
20250331,"TEIJIN LIMITED",3401,"Textiles & Apparels",0.0333%,TOPIX Mid400
20250331,"TORAY INDUSTRIES,INC.",3402,"Textiles & Apparels",0.1965%,TOPIX Mid400
20250331,"KURARAY CO.,LTD.",3405,"Chemicals",0.0647%,TOPIX Mid400
20250331,"ASAHI KASEI CORPORATION",3407,"Chemicals",0.1874%,TOPIX Large70
20250331,"TOKYO BASE Co.,Ltd.",3415,"Retail Trade",0.0008%,TOPIX Small 2
20250331,"INABA SEISAKUSHO Co.,Ltd.",3421,"Metal Products",0.0025%,TOPIX Small 2
20250331,"MIYAJI ENGINEERING GROUP,INC.",3431,"Metal Products",0.0059%,TOPIX Small 1
20250331,"TOCALO Co.,Ltd.",3433,"Metal Products",0.0130%,TOPIX Small 1
20250331,"SUMCO CORPORATION",3436,"Metal Products",0.0523%,TOPIX Mid400
20250331,"KAWADA TECHNOLOGIES,INC.",3443,"Metal Products",0.0051%,TOPIX Small 2
20250331,"RS Technologies Co.,Ltd.",3445,"Metal Products",0.0060%,TOPIX Small 1
20250331,"&Do Holdings Co.,Ltd.",3457,"Real Estate",0.0020%,TOPIX Small 2
20250331,"CRE,Inc.",3458,"Real Estate",0.0020%,TOPIX Small 2
20250331,"KI-STAR REAL ESTATE CO.,LTD",3465,"Real Estate",0.0064%,TOPIX Small 1
20250331,"Good Com Asset Co.,Ltd.",3475,"Real Estate",0.0017%,TOPIX Small 2
20250331,"J.S.B.Co.,Ltd.",3480,"Real Estate",0.0035%,TOPIX Small 2
20250331,"Loadstar Capital K.K.",3482,"Real Estate",0.0036%,TOPIX Small 2
20250331,"Kasumigaseki Capital Co.,Ltd.",3498,"Real Estate",0.0136%,TOPIX Small 1
20250331,"JM HOLDINGS CO.,LTD.",3539,"Retail Trade",0.0047%,TOPIX Small 2
20250331,"KOMEDA Holdings Co.,Ltd.",3543,"Wholesale Trade",0.0209%,TOPIX Small 1
20250331,"Alleanza Holdings Co.,Ltd.",3546,"Retail Trade",0.0021%,TOPIX Small 2
20250331,"KUSHIKATSU TANAKA HOLDINGS CO.",3547,"Retail Trade",0.0012%,TOPIX Small 2
20250331,"BAROQUE JAPAN LIMITED",3548,"Retail Trade",0.0023%,TOPIX Small 2
20250331,"KUSURI NO AOKI HOLDINGS CO.,LTD.",3549,"Retail Trade",0.0247%,TOPIX Mid400
20250331,"CHIKARANOMOTO HOLDINGS Co.,Ltd.",3561,"Retail Trade",0.0029%,TOPIX Small 2
20250331,"FOOD & LIFE COMPANIES LTD.",3563,"Retail Trade",0.0663%,TOPIX Mid400
20250331,"Ascentech K.K.",3565,"Wholesale Trade",0.0012%,TOPIX Small 2
20250331,"SEIREN CO.,LTD.",3569,"Textiles & Apparels",0.0125%,TOPIX Small 1
20250331,"KOMATSU MATERE Co.,Ltd.",3580,"Textiles & Apparels",0.0030%,TOPIX Small 2
20250331,"WACOAL HOLDINGS CORP.",3591,"Textiles & Apparels",0.0279%,TOPIX Mid400
20250331,"HOGY MEDICAL CO.,LTD.",3593,"Textiles & Apparels",0.0171%,TOPIX Small 1
20250331,"TSI HOLDINGS CO.,LTD.",3608,"Textiles & Apparels",0.0093%,TOPIX Small 1
20250331,"WORLD CO.,LTD.",3612,"Textiles & Apparels",0.0106%,TOPIX Small 1
20250331,"TIS Inc.",3626,"Information & Communication",0.1158%,TOPIX Mid400
20250331,"GREE Holdings,Inc.",3632,"Information & Communication",0.0052%,TOPIX Small 1
20250331,"GMO Pepabo,Inc.",3633,"Information & Communication",0.0005%,TOPIX Small 2
20250331,"KOEI TECMO HOLDINGS CO.,LTD.",3635,"Information & Communication",0.0392%,TOPIX Mid400
20250331,"Mitsubishi Research Institute,Inc.",3636,"Information & Communication",0.0060%,TOPIX Small 1
20250331,"FINDEX Inc.",3649,"Information & Communication",0.0015%,TOPIX Small 2
20250331,"BrainPad Inc.",3655,"Information & Communication",0.0020%,TOPIX Small 2
20250331,"KLab Inc.",3656,"Information & Communication",0.0010%,TOPIX Small 2
20250331,"Pole To Win Holdings,Inc.",3657,"Information & Communication",0.0015%,TOPIX Small 2
20250331,"NEXON Co.,Ltd.",3659,"Information & Communication",0.1160%,TOPIX Mid400
20250331,"istyle Inc.",3660,"Information & Communication",0.0036%,TOPIX Small 1
20250331,"m-up holdings,Inc.",3661,"Information & Communication",0.0057%,TOPIX Small 1
20250331,"Ateam Inc.",3662,"Information & Communication",0.0017%,TOPIX Small 2
20250331,"CELSYS,Inc.",3663,"Information & Communication",0.0044%,TOPIX Small 2
20250331,"Enigmo Inc.",3665,"Information & Communication",0.0009%,TOPIX Small 2
20250331,"COLOPL,Inc.",3668,"Information & Communication",0.0044%,TOPIX Small 1
20250331,"Broadleaf Co.,Ltd.",3673,"Information & Communication",0.0073%,TOPIX Small 1
20250331,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",3676,"Information & Communication",0.0019%,TOPIX Small 2
20250331,"MEDIA DO Co.,Ltd.",3678,"Information & Communication",0.0020%,TOPIX Small 2
20250331,"ZIGExN Co.,Ltd.",3679,"Information & Communication",0.0029%,TOPIX Small 1
20250331,"V-cube,Inc.",3681,"Information & Communication",0.0007%,TOPIX Small 2
20250331,"Fixstars Corporation",3687,"Information & Communication",0.0043%,TOPIX Small 2
20250331,"CARTA HOLDINGS,INC.",3688,"Information & Communication",0.0022%,TOPIX Small 2
20250331,"OPTiM CORPORATION",3694,"Information & Communication",0.0018%,TOPIX Small 2
20250331,"CERES INC.",3696,"Information & Communication",0.0028%,TOPIX Small 2
20250331,"SHIFT Inc.",3697,"Information & Communication",0.0304%,TOPIX Mid400
20250331,"Tokushu Tokai Paper Co.,Ltd.",3708,"Pulp & Paper",0.0045%,TOPIX Small 2
20250331,"Systems Engineering Consultants Co.,LTD.",3741,"Information & Communication",0.0021%,TOPIX Small 2
20250331,"TECHMATRIX CORPORATION",3762,"Information & Communication",0.0113%,TOPIX Small 1
20250331,"Pro-Ship Incorporated",3763,"Information & Communication",0.0020%,TOPIX Small 2
20250331,"GungHo Online Entertainment,Inc.",3765,"Information & Communication",0.0192%,TOPIX Mid400
20250331,"GMO Payment Gateway,Inc.",3769,"Information & Communication",0.0479%,TOPIX Mid400
20250331,"SYSTEM RESEARCH CO.,LTD.",3771,"Information & Communication",0.0028%,TOPIX Small 2
20250331,"Internet Initiative Japan Inc.",3774,"Information & Communication",0.0376%,TOPIX Mid400
20250331,"SAKURA internet Inc.",3778,"Information & Communication",0.0152%,TOPIX Small 1
20250331,"GMO GlobalSign Holdings K.K.",3788,"Information & Communication",0.0018%,TOPIX Small 2
20250331,"SRA Holdings,Inc.",3817,"Information & Communication",0.0065%,TOPIX Small 2
20250331,"Asahi Net,Inc.",3834,"Information & Communication",0.0019%,TOPIX Small 2
20250331,"eBASE Co.,Ltd.",3835,"Information & Communication",0.0020%,TOPIX Small 2
20250331,"AVANT GROUP CORPORATION",3836,"Information & Communication",0.0064%,TOPIX Small 2
20250331,"Ad-Sol Nissin Corporation",3837,"Information & Communication",0.0022%,TOPIX Small 2
20250331,"FreeBit Co.,Ltd.",3843,"Information & Communication",0.0022%,TOPIX Small 2
20250331,"COMTURE CORPORATION",3844,"Information & Communication",0.0058%,TOPIX Small 1
20250331,"ASTERIA Corporation",3853,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"I'LL INC",3854,"Information & Communication",0.0032%,TOPIX Small 2
20250331,"Oji Holdings Corporation",3861,"Pulp & Paper",0.0628%,TOPIX Mid400
20250331,"Nippon Paper Industries Co.,Ltd.",3863,"Pulp & Paper",0.0139%,TOPIX Small 1
20250331,"Hokuetsu Corporation",3865,"Pulp & Paper",0.0182%,TOPIX Small 1
20250331,"Daio Paper Corporation",3880,"Pulp & Paper",0.0110%,TOPIX Small 1
20250331,"MarkLines Co.,Ltd.",3901,"Information & Communication",0.0039%,TOPIX Small 2
20250331,"Medical Data Vision Co.,Ltd.",3902,"Information & Communication",0.0013%,TOPIX Small 2
20250331,"gumi Inc.",3903,"Information & Communication",0.0023%,TOPIX Small 2
20250331,"TerraSky Co.,Ltd",3915,"Information & Communication",0.0021%,TOPIX Small 2
20250331,"Digital Information Technologies Corporation",3916,"Information & Communication",0.0039%,TOPIX Small 2
20250331,"NEOJAPAN Inc.",3921,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"PR TIMES Corporation",3922,"Information & Communication",0.0013%,TOPIX Small 2
20250331,"RAKUS Co.,Ltd.",3923,"Information & Communication",0.0251%,TOPIX Mid400
20250331,"Double Standard Inc.",3925,"Information & Communication",0.0014%,TOPIX Small 2
20250331,"Open Door Inc.",3926,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"Akatsuki Inc.",3932,"Information & Communication",0.0040%,TOPIX Small 2
20250331,"Ubicom Holdings,Inc.",3937,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"Kanamic Network Co.,LTD",3939,"Information & Communication",0.0014%,TOPIX Small 2
20250331,"Rengo Co.,Ltd.",3941,"Pulp & Paper",0.0191%,TOPIX Mid400
20250331,"TOMOKU CO.,LTD.",3946,"Pulp & Paper",0.0037%,TOPIX Small 2
20250331,"THE PACK CORPORATION",3950,"Pulp & Paper",0.0066%,TOPIX Small 2
20250331,"CHANGE Holdings,Inc.",3962,"Information & Communication",0.0082%,TOPIX Small 1
20250331,"AUCNET INC.",3964,"Information & Communication",0.0030%,TOPIX Small 2
20250331,"MACROMILL,INC.",3978,"Information & Communication",0.0066%,TOPIX Small 1
20250331,"ORO Co.,Ltd.",3983,"Information & Communication",0.0029%,TOPIX Small 2
20250331,"User Local,Inc.",3984,"Information & Communication",0.0021%,TOPIX Small 2
20250331,"PKSHA Technology Inc.",3993,"Information & Communication",0.0063%,TOPIX Small 2
20250331,"Money Forward,Inc.",3994,"Information & Communication",0.0261%,TOPIX Mid400
20250331,"Resonac Holdings Corporation",4004,"Chemicals",0.0704%,TOPIX Mid400
20250331,"SUMITOMO CHEMICAL COMPANY,LIMITED",4005,"Chemicals",0.0769%,TOPIX Mid400
20250331,"Sumitomo Seika Chemicals Company,Limited.",4008,"Chemicals",0.0062%,TOPIX Small 1
20250331,"Nissan Chemical Corporation",4021,"Chemicals",0.0605%,TOPIX Mid400
20250331,"Rasa Industries,Ltd.",4022,"Chemicals",0.0026%,TOPIX Small 2
20250331,"KUREHA CORPORATION",4023,"Chemicals",0.0151%,TOPIX Small 1
20250331,"TAKI CHEMICAL CO.,LTD.",4025,"Chemicals",0.0033%,TOPIX Small 2
20250331,"TAYCA CORPORATION",4027,"Chemicals",0.0025%,TOPIX Small 2
20250331,"ISHIHARA SANGYO KAISHA,LTD.",4028,"Chemicals",0.0078%,TOPIX Small 1
20250331,"Nippon Soda Co.,Ltd.",4041,"Chemicals",0.0163%,TOPIX Small 1
20250331,"TOSOH CORPORATION",4042,"Chemicals",0.0725%,TOPIX Mid400
20250331,"Tokuyama Corporation",4043,"Chemicals",0.0238%,TOPIX Mid400
20250331,"Central Glass Co.,Ltd.",4044,"Chemicals",0.0108%,TOPIX Small 1
20250331,"TOAGOSEI CO.,LTD.",4045,"Chemicals",0.0173%,TOPIX Mid400
20250331,"OSAKA SODA CO.,LTD.",4046,"Chemicals",0.0150%,TOPIX Small 1
20250331,"KANTO DENKA KOGYO CO.,LTD.",4047,"Chemicals",0.0049%,TOPIX Small 1
20250331,"Sun* Inc.",4053,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"Denka Company Limited",4061,"Chemicals",0.0206%,TOPIX Mid400
20250331,"IBIDEN CO.,LTD.",4062,"Electric Appliances",0.0611%,TOPIX Mid400
20250331,"Shin-Etsu Chemical Co.,Ltd.",4063,"Chemicals",0.9967%,TOPIX Core30
20250331,"Nippon Carbide Industries Company,Incorporated",4064,"Chemicals",0.0025%,TOPIX Small 2
20250331,"Plus Alpha Consulting Co.,LTD.",4071,"Information & Communication",0.0046%,TOPIX Small 1
20250331,"Densan System Holdings Co.,Ltd.",4072,"Information & Communication",0.0030%,TOPIX Small 2
20250331,"Sakai Chemical Industry Co.,Ltd.",4078,"Chemicals",0.0050%,TOPIX Small 1
20250331,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",4082,"Chemicals",0.0020%,TOPIX Small 2
20250331,"AIR WATER INC.",4088,"Chemicals",0.0471%,TOPIX Mid400
20250331,"NIPPON SANSO HOLDINGS CORPORATION",4091,"Chemicals",0.1159%,TOPIX Mid400
20250331,"Nippon Chemical Industrial Co.,Ltd.",4092,"Chemicals",0.0022%,TOPIX Small 2
20250331,"NIHON PARKERIZING CO.,LTD.",4095,"Chemicals",0.0140%,TOPIX Small 1
20250331,"KOATSU GAS KOGYO CO.,LTD.",4097,"Chemicals",0.0034%,TOPIX Small 2
20250331,"SHIKOKU KASEI HOLDINGS CORPORATION",4099,"Chemicals",0.0055%,TOPIX Small 2
20250331,"TODA KOGYO CORP.",4100,"Chemicals",0.0007%,TOPIX Small 2
20250331,"STELLA CHEMIFA CORPORATION",4109,"Chemicals",0.0055%,TOPIX Small 1
20250331,"Hodogaya Chemical Co.,Ltd.",4112,"Chemicals",0.0026%,TOPIX Small 2
20250331,"NIPPON SHOKUBAI CO.,LTD.",4114,"Chemicals",0.0295%,TOPIX Mid400
20250331,"Dainichiseika Color & Chemicals Mfg.Co.,Ltd.",4116,"Chemicals",0.0054%,TOPIX Small 2
20250331,"KANEKA CORPORATION",4118,"Chemicals",0.0248%,TOPIX Mid400
20250331,"Kyowa Kirin Co.,Ltd.",4151,"Pharmaceutical",0.0677%,TOPIX Mid400
20250331,"Appier Group,Inc.",4180,"Information & Communication",0.0109%,TOPIX Small 1
20250331,"Mitsubishi Gas Chemical Company,Inc.",4182,"Chemicals",0.0499%,TOPIX Mid400
20250331,"Mitsui Chemicals,Inc.",4183,"Chemicals",0.0796%,TOPIX Mid400
20250331,"TOKYO OHKA KOGYO CO.,LTD.",4186,"Chemicals",0.0391%,TOPIX Mid400
20250331,"OSAKA ORGANIC CHEMICAL INDUSTRY LTD.",4187,"Chemicals",0.0054%,TOPIX Small 1
20250331,"Mitsubishi Chemical Group Corporation",4188,"Chemicals",0.1426%,TOPIX Large70
20250331,"KH Neochem Co.,Ltd.",4189,"Chemicals",0.0120%,TOPIX Small 1
20250331,"Visional,Inc.",4194,"Information & Communication",0.0237%,TOPIX Mid400
20250331,"Daicel Corporation",4202,"Chemicals",0.0390%,TOPIX Mid400
20250331,"Sumitomo Bakelite Company,Limited",4203,"Chemicals",0.0278%,TOPIX Mid400
20250331,"Sekisui Chemical Co.,Ltd.",4204,"Chemicals",0.1341%,TOPIX Mid400
20250331,"ZEON CORPORATION",4205,"Chemicals",0.0305%,TOPIX Mid400
20250331,"Aica Kogyo Company,Limited",4206,"Chemicals",0.0220%,TOPIX Mid400
20250331,"UBE Corporation",4208,"Chemicals",0.0297%,TOPIX Mid400
20250331,"Sekisui Jushi Corporation",4212,"Chemicals",0.0066%,TOPIX Small 1
20250331,"ASAHI YUKIZAI CORPORATION",4216,"Chemicals",0.0064%,TOPIX Small 1
20250331,"NICHIBAN CO.,LTD.",4218,"Chemicals",0.0033%,TOPIX Small 2
20250331,"RIKEN TECHNOS CORPORATION",4220,"Chemicals",0.0049%,TOPIX Small 2
20250331,"Okura Industrial Co.,Ltd.",4221,"Chemicals",0.0048%,TOPIX Small 2
20250331,"Sekisui Kasei Co.,Ltd.",4228,"Chemicals",0.0013%,TOPIX Small 2
20250331,"Gun Ei Chemical Industry Co.,Ltd.",4229,"Chemicals",0.0019%,TOPIX Small 2
20250331,"DaikyoNishikawa Corporation",4246,"Chemicals",0.0035%,TOPIX Small 2
20250331,"MORIROKU HOLDINGS COMPANY,LTD.",4249,"Chemicals",0.0030%,TOPIX Small 2
20250331,"KEIWA Incorporated",4251,"Chemicals",0.0018%,TOPIX Small 2
20250331,"NIPPON KAYAKU CO.,LTD.",4272,"Chemicals",0.0253%,TOPIX Mid400
20250331,"Carlit Co.,Ltd.",4275,"Chemicals",0.0028%,TOPIX Small 2
20250331,"CL Holdings Inc.",4286,"Services",0.0005%,TOPIX Small 2
20250331,"Prestige International Inc.",4290,"Services",0.0084%,TOPIX Small 1
20250331,"PROTO CORPORATION",4298,"Services",0.0061%,TOPIX Small 2
20250331,"HIMACS,Ltd.",4299,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"AMUSE INC.",4301,"Services",0.0027%,TOPIX Small 2
20250331,"Nomura Research Institute,Ltd.",4307,"Information & Communication",0.2777%,TOPIX Mid400
20250331,"Dream Incubator Inc.",4310,"Services",0.0018%,TOPIX Small 2
20250331,"QUICK CO.,LTD.",4318,"Services",0.0036%,TOPIX Small 2
20250331,"Japan System Techniques Co.,Ltd.",4323,"Information & Communication",0.0044%,TOPIX Small 2
20250331,"DENTSU GROUP INC.",4324,"Services",0.0950%,TOPIX Mid400
20250331,"INTAGE HOLDINGS Inc.",4326,"Information & Communication",0.0025%,TOPIX Small 2
20250331,"TAKE AND GIVE. NEEDS Co.,Ltd.",4331,"Services",0.0012%,TOPIX Small 2
20250331,"TOHO SYSTEM SCIENCE CO.,LTD.",4333,"Information & Communication",0.0015%,TOPIX Small 2
20250331,"PIA CORPORATION",4337,"Services",0.0025%,TOPIX Small 2
20250331,"AEON Fantasy Co.,LTD.",4343,"Services",0.0030%,TOPIX Small 2
20250331,"SOURCENEXT CORPORATION",4344,"Information & Communication",0.0030%,TOPIX Small 2
20250331,"CTS Co.,Ltd.",4345,"Services",0.0029%,TOPIX Small 2
20250331,"MEDICAL SYSTEM NETWORK Co.,Ltd.",4350,"Retail Trade",0.0011%,TOPIX Small 2
20250331,"Nippon Fine Chemical Co.,Ltd.",4362,"Chemicals",0.0035%,TOPIX Small 2
20250331,"FUSO CHEMICAL CO.,LTD.",4368,"Chemicals",0.0084%,TOPIX Small 1
20250331,"Tri Chemical Laboratories Inc.",4369,"Chemicals",0.0074%,TOPIX Small 1
20250331,"Simplex Holdings,Inc.",4373,"Information & Communication",0.0145%,TOPIX Small 1
20250331,"HEROZ,Inc.",4382,"Information & Communication",0.0010%,TOPIX Small 2
20250331,"RAKSUL INC.",4384,"Information & Communication",0.0065%,TOPIX Small 1
20250331,"Mercari,Inc.",4385,"Information & Communication",0.0344%,TOPIX Mid400
20250331,"IPS,Inc.",4390,"Information & Communication",0.0016%,TOPIX Small 2
20250331,"System Support Holdings Inc.",4396,"Information & Communication",0.0018%,TOPIX Small 2
20250331,"ADEKA CORPORATION",4401,"Chemicals",0.0248%,TOPIX Mid400
20250331,"NOF CORPORATION",4403,"Chemicals",0.0614%,TOPIX Mid400
20250331,"HARIMA CHEMICALS GROUP,INC.",4410,"Chemicals",0.0018%,TOPIX Small 2
20250331,"eSOL Co.,Ltd.",4420,"Information & Communication",0.0010%,TOPIX Small 2
20250331,"WingArc1st Inc.",4432,"Information & Communication",0.0095%,TOPIX Small 1
20250331,"HITO-Communications Holdings,Inc.",4433,"Information & Communication",0.0009%,TOPIX Small 2
20250331,"Serverworks Co.,Ltd.",4434,"Information & Communication",0.0011%,TOPIX Small 2
20250331,"Sansan,Inc.",4443,"Information & Communication",0.0143%,TOPIX Small 1
20250331,"giftee Inc.",4449,"Information & Communication",0.0034%,TOPIX Small 2
20250331,"Kao Corporation",4452,"Chemicals",0.4171%,TOPIX Large70
20250331,"DKS Co.Ltd.",4461,"Chemicals",0.0026%,TOPIX Small 2
20250331,"ISHIHARA CHEMICAL CO.,LTD.",4462,"Chemicals",0.0024%,TOPIX Small 2
20250331,"SANYO CHEMICAL INDUSTRIES,LTD.",4471,"Chemicals",0.0063%,TOPIX Small 1
20250331,"MEDLEY,INC.",4480,"Information & Communication",0.0088%,TOPIX Small 1
20250331,"BASE CO.,LTD.",4481,"Information & Communication",0.0039%,TOPIX Small 1
20250331,"JMDC Inc.",4483,"Information & Communication",0.0089%,TOPIX Mid400
20250331,"Takeda Pharmaceutical Company Limited",4502,"Pharmaceutical",1.0403%,TOPIX Core30
20250331,"Astellas Pharma Inc.",4503,"Pharmaceutical",0.3361%,TOPIX Large70
20250331,"Sumitomo Pharma Co.,Ltd.",4506,"Pharmaceutical",0.0172%,TOPIX Small 1
20250331,"Shionogi & Co.,Ltd.",4507,"Pharmaceutical",0.1974%,TOPIX Large70
20250331,"Nippon Shinyaku Co.,Ltd.",4516,"Pharmaceutical",0.0264%,TOPIX Mid400
20250331,"CHUGAI PHARMACEUTICAL CO.,LTD.",4519,"Pharmaceutical",0.5638%,TOPIX Large70
20250331,"KAKEN PHARMACEUTICAL CO.,LTD.",4521,"Pharmaceutical",0.0203%,TOPIX Mid400
20250331,"Eisai Co.,Ltd.",4523,"Pharmaceutical",0.1433%,TOPIX Large70
20250331,"RIKEN VITAMIN CO.,LTD.",4526,"Foods",0.0054%,TOPIX Small 2
20250331,"ROHTO PHARMACEUTICAL CO.,LTD.",4527,"Pharmaceutical",0.0626%,TOPIX Mid400
20250331,"ONO PHARMACEUTICAL CO.,LTD.",4528,"Pharmaceutical",0.0868%,TOPIX Mid400
20250331,"HISAMITSU PHARMACEUTICAL CO.,INC.",4530,"Pharmaceutical",0.0238%,TOPIX Mid400
20250331,"Mochida Pharmaceutical Co.,Ltd.",4534,"Pharmaceutical",0.0106%,TOPIX Small 1
20250331,"SANTEN PHARMACEUTICAL CO.,LTD.",4536,"Pharmaceutical",0.0671%,TOPIX Mid400
20250331,"Fuso Pharmaceutical Industries,Ltd.",4538,"Pharmaceutical",0.0025%,TOPIX Small 2
20250331,"TSUMURA & CO.",4540,"Pharmaceutical",0.0393%,TOPIX Mid400
20250331,"TERUMO CORPORATION",4543,"Precision Instruments",0.4909%,TOPIX Large70
20250331,"H.U. Group Holdings,Inc.",4544,"Services",0.0218%,TOPIX Mid400
20250331,"KISSEI PHARMACEUTICAL CO.,LTD.",4547,"Pharmaceutical",0.0164%,TOPIX Small 1
20250331,"SEIKAGAKU CORPORATION",4548,"Pharmaceutical",0.0037%,TOPIX Small 2
20250331,"EIKEN CHEMICAL CO.,LTD.",4549,"Pharmaceutical",0.0095%,TOPIX Small 1
20250331,"TORII PHARMACEUTICAL CO.,LTD.",4551,"Pharmaceutical",0.0065%,TOPIX Small 2
20250331,"JCR Pharmaceuticals Co.,Ltd.",4552,"Pharmaceutical",0.0043%,TOPIX Small 1
20250331,"TOWA PHARMACEUTICAL CO.,LTD.",4553,"Pharmaceutical",0.0095%,TOPIX Small 1
20250331,"Fuji Pharma Co.,Ltd.",4554,"Pharmaceutical",0.0026%,TOPIX Small 2
20250331,"ZERIA PHARMACEUTICAL CO.,LTD.",4559,"Pharmaceutical",0.0095%,TOPIX Small 1
20250331,"Nxera Pharma Co.,Ltd.",4565,"Pharmaceutical",0.0112%,TOPIX Small 1
20250331,"DAIICHI SANKYO COMPANY,LIMITED",4568,"Pharmaceutical",0.8604%,TOPIX Core30
20250331,"KYORIN Pharmaceutical Co.,Ltd.",4569,"Pharmaceutical",0.0086%,TOPIX Small 1
20250331,"TAIKO PHARMACEUTICAL CO.,LTD.",4574,"Pharmaceutical",0.0017%,TOPIX Small 2
20250331,"Daito Pharmaceutical Co.,Ltd.",4577,"Pharmaceutical",0.0040%,TOPIX Small 2
20250331,"Otsuka Holdings Co.,Ltd.",4578,"Pharmaceutical",0.5073%,TOPIX Large70
20250331,"PeptiDream Inc.",4587,"Pharmaceutical",0.0280%,TOPIX Mid400
20250331,"Dai Nippon Toryo Company,Limited",4611,"Chemicals",0.0034%,TOPIX Small 2
20250331,"NIPPON PAINT HOLDINGS CO.,LTD.",4612,"Chemicals",0.1312%,TOPIX Mid400
20250331,"KANSAI PAINT CO.,LTD.",4613,"Chemicals",0.0473%,TOPIX Mid400
20250331,"Chugoku Marine Paints,Ltd.",4617,"Chemicals",0.0126%,TOPIX Small 1
20250331,"FUJIKURA KASEI CO.,LTD.",4620,"Chemicals",0.0017%,TOPIX Small 2
20250331,"TAIYO HOLDINGS CO.,LTD.",4626,"Chemicals",0.0222%,TOPIX Small 1
20250331,"DIC Corporation",4631,"Chemicals",0.0286%,TOPIX Mid400
20250331,"SAKATA INX CORPORATION",4633,"Chemicals",0.0113%,TOPIX Small 1
20250331,"artience Co.,Ltd.",4634,"Chemicals",0.0146%,TOPIX Small 1
20250331,"Altech Corporation",4641,"Services",0.0058%,TOPIX Small 2
20250331,"SANIX INCORPORATED",4651,"Services",0.0009%,TOPIX Small 2
20250331,"Nippon Air Conditioning Services Co.,Ltd.",4658,"Services",0.0029%,TOPIX Small 2
20250331,"ORIENTAL LAND CO.,LTD.",4661,"Services",0.4714%,TOPIX Large70
20250331,"Focus Systems Corporation",4662,"Information & Communication",0.0019%,TOPIX Small 2
20250331,"DUSKIN CO.,LTD.",4665,"Services",0.0216%,TOPIX Mid400
20250331,"PARK24 Co.,Ltd.",4666,"Real Estate",0.0417%,TOPIX Mid400
20250331,"MEIKO NETWORK JAPAN CO.,LTD.",4668,"Services",0.0025%,TOPIX Small 2
